Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.814510107840086,144.95258674111645
-37.814510107840086,144.95258674111645
-37.814510107840086,144.95258674111645
-37.815553951586004,144.9537460470442
-37.815553951586004,144.9537460470442
-37.814276074396915,144.9546408262849
-37.81490785567753,144.9536679684261
-37.81490785567753,144.9536679684261
-37.81427594990322,144.95450653571163
-37.815413172920515,144.95442701333155
-37.81421106844031,144.95523784304157
-37.81442859069504,144.9563568980307
-37.8141915713675,144.95747198629553
-37.81582086495811,144.95816358039295
-37.816926381635064,144.9576243838824
-37.81771951808906,144.95584297024
-37.819330401582604,144.95515919076516
-37.819330401582604,144.95515919076516
-37.81812703008921,144.9552856702057
-37.81812703008921,144.9552856702057
-37.81899555248036,144.9569191232525
-37.81797439241871,144.95727073685933
-37.81746721968401,144.95903945837986
-37.816639904750026,144.95986677331385
-37.817274762651216,144.95802301209142
-37.817486560636084,144.95911261826504
-37.817486560636084,144.95911261826504
-37.816058520401384,144.95918745868246
-37.81641388994492,144.95809374368872
-37.817970278829065,144.95700394845966
-37.81912587418756,144.95682092013556
-37.81912587418756,144.95682092013556
-37.81912587418756,144.95682092013556
-37.81840256179536,144.95830393031196
-37.81840256179536,144.95830393031196
-37.81840256179536,144.95830393031196
-37.81840256179536,144.95830393031196
-37.81840256179536,144.95830393031196
-37.81840256179536,144.95830393031196
-37.81748181610749,144.95910432232733
-37.81748181610749,144.95910432232733
-37.81615886107748,144.95993099637954
-37.81615886107748,144.95993099637954
-37.815116873521795,144.96101000608004
-37.81613262205671,144.96029877129897
-37.814694745083635,144.96060440148446
-37.814694745083635,144.96060440148446
-37.81542609915001,144.95938722391747
-37.816486256508135,144.9595932976325
-37.81708415937346,144.95825038580975
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817180902247905,144.95935616192463
-37.817646049642825,144.95807817996035
-37.81834156930248,144.95651601722778
-37.81719919230899,144.95671744911388
-37.81697373188543,144.95832168338524
-37.817462899880674,144.95649608357354
-37.819182247851465,144.95603538567326
-37.82021932060909,144.95619964186156
-37.82021932060909,144.95619964186156
-37.82021932060909,144.95619964186156
-37.82021932060909,144.95619964186156
-37.82021932060909,144.95619964186156
-37.82021932060909,144.95619964186156
-37.82021932060909,144.95619964186156
-37.82021932060909,144.95619964186156
-37.820930540764365,144.95522073129837
-37.820930540764365,144.95522073129837
-37.820930540764365,144.95522073129837
-37.820930540764365,144.95522073129837
-37.8192228320764,144.95605363647726
-37.819038809367854,144.95755238116624
-37.81812462016421,144.95821657850132
-37.81621208702816,144.9587290402106
-37.81766489525967,144.95901143752377
-37.81766489525967,144.95901143752377
-37.81766489525967,144.95901143752377
-37.81766489525967,144.95901143752377
-37.81796446538241,144.95747028284575
-37.816884890649966,144.95831373906694
-37.8174709873427,144.95693298178676
-37.81821427179909,144.9561632882004
-37.81958178760012,144.95574519666263
-37.81842921037162,144.95698118441837
-37.81842921037162,144.95698118441837
-37.81842921037162,144.95698118441837
-37.819466046828396,144.9567607980261
